0,-0.0414646733535,-0.268848856679,-0.734895900031,-0.446004825141,-0.694399529702
1,-0.152094899259,-0.322007819938,-0.332268116964,-0.105095114653,-0.178601838378
2,0.250556262671,-0.751761834516,-0.770932451952,-0.455887554092,-0.831949277137
3,-0.373766175967,0.738512142445,-0.199851965386,-0.113920326737,-0.746597969326
4,-0.075847586994,2.49850954084,-0.195929673324,-0.072250117751,-0.849909928747
5,-0.205779412656,2.36687030724,-0.0626565533539,-0.144351330587,-0.645795602996
6,-0.846980328423,1.88954123472,0.268955172856,0.0955759146678,-0.491047551885
7,-1.71690266703,1.59009549063,-0.819726283855,0.0704148937343,-1.36443168813
8,-1.62116547912,1.12644651303,-0.548591331565,0.159809406514,-0.982531332323
9,-2.30511521562,0.233327108262,-0.720377250338,0.185365674993,-0.581283365228
10,-1.39509634301,0.727639387607,-0.9472391049,-0.24675750758,-1.24362211749
11,-1.66199313961,-0.429411794076,-1.14309941456,-0.10410046279,-1.50770930313
12,-1.94640731282,-0.273995766959,-0.716939919329,0.242478963841,-1.01869993398
13,-1.73697738539,-0.297774741968,-1.80542901165,-0.595544065613,-1.88517320016
14,-1.98436000953,0.835646566838,-1.48895743706,-0.64954533885,-2.07546616553
15,-2.19661690257,0.135737360133,-2.04801419858,-0.83727343112,-2.24381736404
16,-2.05515485655,0.524110912353,-1.07121349384,-0.235165807213,-1.28329038964
17,-2.05194303098,1.12739698675,-1.19731273863,-0.718272345602,-1.8681304519
18,-1.46342408153,1.60848661464,-0.982386371124,-0.241330484258,-1.53944424301
19,-2.2011585973,0.862807915046,-0.995794140283,-0.277024972786,-1.47741597501
20,-2.23578343098,0.211562996187,-1.80353693381,-0.750494902773,-2.28181147838
21,-2.4248161381,1.12076760123,-1.59718553352,-0.425584020125,-2.04861425617
22,-2.31880631104,1.12602215115,-1.91151504658,-0.75502569518,-2.63242617399
23,-2.11892926843,-0.0776836392241,-1.56290301815,-0.415718204976,-2.30107410479
24,-2.69745336988,1.1149476191,-1.43630550668,0.280056938851,-2.22883491018
25,-2.96630018615,-0.806783462871,-0.841372722536,0.583627043401,-1.03872536926
26,-3.05451403268,-0.41632426626,-1.58925935691,0.0555428856781,-2.1353650451
27,-3.13467782667,-0.205721140141,-1.36817316767,0.415306030296,-1.8505395134
28,-3.37583309658,-0.818083884025,-1.55652668932,0.145422266739,-1.66599545695
29,-2.95706967161,-0.126708568148,-2.49609054237,-0.359693478269,-3.00630852278
30,-2.38734689742,-0.350923993879,-3.11222966842,-0.984597775882,-3.62711470966
31,-2.93362724797,-3.34981184909,-2.62299010845,0.0519325700903,-2.33361674027
32,-2.45038317895,-2.14261343917,-2.11366789279,0.0743102043259,-2.11874446647
33,-2.64495216711,-2.93675730003,-2.01659804851,0.220799850535,-1.87237671926
34,-2.12812770812,-2.92126192546,-2.56372930688,0.132880158227,-2.29573778931
35,-1.35216831892,-2.50483041175,-3.13901618308,-0.37336037936,-3.33252674805
